zipcode,providers,geom_wkt
06339,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435|Provider 999,"POLYGON ((-71.95662 41.48740, -71.97832 41.48609, -72.00592 41.48480, -72.01875 41.48388, -72.02363 41.48310, -72.03383 41.48480, -72.03967 41.48289, -72.03992 41.48445, -72.04673 41.48522, -72.05008 41.48494, -72.05507 41.48365, -72.05780 41.48076, -72.05137 41.47903, -72.04920 41.47910, -72.04727 41.47659, -72.04967 41.47550, -72.04775 41.46431, -72.04436 41.46335, -72.04704 41.45650, -72.04678 41.45354, -72.03982 41.45007, -72.03869 41.44839, -72.03941 41.44171, -72.04225 41.43927, -72.03931 41.43607, -72.03477 41.43347, -72.03030 41.42853, -72.02694 41.42383, -72.02900 41.42097, -72.03404 41.41709, -72.03261 41.41314, -72.03302 41.40884, -72.03557 41.40540, -72.03699 41.39944, -72.01983 41.39927, -72.00187 41.39884, -71.99299 41.39878, -71.96130 41.39790, -71.96367 41.40702, -71.96101 41.41252, -71.95827 41.41274, -71.95646 41.41566, -71.95356 41.41857, -71.95339 41.42028, -71.95077 41.42452, -71.94350 41.42888, -71.94433 41.43422, -71.94416 41.43723, -71.94243 41.43957, -71.94289 41.44138, -71.94583 41.44167, -71.94706 41.44639, -71.94935 41.44922, -71.94813 41.45691, -71.94744 41.45822, -71.95662 41.48740))"
06350,Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 435,"POLYGON ((-72.06622 41.64371, -72.06345 41.64850, -72.06452 41.65043, -72.06760 41.65235, -72.07501 41.65277, -72.06820 41.64285, -72.06622 41.64371))"
06248,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 2810|Provider 2887|Provider 3094|Provider 435|Provider 442|Provider 520,"POLYGON ((-72.46013 41.72730, -72.45693 41.71130, -72.45223 41.68880, -72.45163 41.68710, -72.44813 41.67190, -72.43733 41.66660, -72.42943 41.66230, -72.42753 41.65970, -72.42084 41.64805, -72.41107 41.64716, -72.40794 41.65254, -72.40667 41.65284, -72.40393 41.65059, -72.39540 41.65210, -72.39387 41.65091, -72.38731 41.65281, -72.38405 41.64884, -72.38367 41.64708, -72.38115 41.64577, -72.38059 41.64360, -72.37084 41.64838, -72.36689 41.65165, -72.36560 41.65011, -72.36662 41.64829, -72.36740 41.64334, -72.35759 41.64500, -72.35966 41.64969, -72.36036 41.65261, -72.36284 41.65537, -72.36276 41.65776, -72.36092 41.65953, -72.35269 41.66128, -72.35018 41.66235, -72.34429 41.66686, -72.34401 41.66871, -72.35147 41.68716, -72.35648 41.70150, -72.36073 41.70110, -72.39875 41.69691, -72.41239 41.71580, -72.41391 41.71858, -72.41911 41.72510, -72.42173 41.73034, -72.42282 41.73196, -72.43547 41.73027, -72.45373 41.72820, -72.46013 41.72730))"
06269,Provider 1207|Provider 1308|Provider 1413|Provider 2365|Provider 2887|Provider 3094|Provider 435|Provider 442|Provider 520,"MULTIPOLYGON (((-72.29525 41.81336, -72.30129 41.80690, -72.30289 41.80400, -72.30011 41.80098, -72.29254 41.79837, -72.29271 41.80163, -72.29018 41.80188, -72.28836 41.80056, -72.28594 41.80318, -72.28163 41.80364, -72.28946 41.80930, -72.28936 41.80991, -72.29525 41.81336)), ((-72.24384 41.80450, -72.24683 41.80815, -72.24736 41.81087, -72.24344 41.81412, -72.24291 41.81629, -72.24632 41.82035, -72.24881 41.82065, -72.25409 41.81762, -72.25729 41.81685, -72.25602 41.81485, -72.25218 41.81356, -72.24965 41.81156, -72.25635 41.81077, -72.25798 41.81245, -72.26011 41.81149, -72.25847 41.80720, -72.25964 41.80562, -72.25822 41.80299, -72.25567 41.80354, -72.25289 41.80169, -72.24904 41.80258, -72.24712 41.80154, -72.24384 41.80450)))"
06281,Provider 1056|Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 520|Provider 999,"MULTIPOLYGON (((-72.07131 41.95998, -72.07582 41.96003, -72.07884 41.95845, -72.07469 41.95029, -72.07571 41.94792, -72.07351 41.94286, -72.06978 41.94300, -72.06613 41.94707, -72.06807 41.94704, -72.06826 41.95166, -72.07185 41.95346, -72.06872 41.95786, -72.06873 41.96006, -72.07131 41.95998)), ((-71.99310 42.02693, -72.02374 42.02700, -72.04248 42.02737, -72.06350 42.02735, -72.07343 42.02756, -72.08177 42.02803, -72.09981 42.02872, -72.10217 42.02880, -72.10188 42.01680, -72.10147 42.01061, -72.10116 41.99907, -72.10033 41.98564, -72.09952 41.96604, -72.09711 41.96469, -72.08205 41.96838, -72.07602 41.96862, -72.07228 41.96746, -72.07067 41.96501, -72.06779 41.96345, -72.06392 41.95873, -72.06208 41.96059, -72.05927 41.96136, -72.05600 41.95837, -72.04948 41.95696, -72.04636 41.95551, -72.04532 41.95766, -72.04523 41.96928, -72.03754 41.96956, -72.03753 41.96741, -72.04615 41.95473, -72.05151 41.95352, -72.05678 41.95134, -72.05995 41.94857, -72.06082 41.94660, -72.06722 41.94088, -72.07158 41.94167, -72.07352 41.93956, -72.07107 41.93814, -72.07192 41.93689, -72.07165 41.93381, -72.07277 41.93018, -72.06777 41.92873, -72.06626 41.92742, -72.06498 41.92302, -72.06298 41.92151, -72.06324 41.91927, -72.06794 41.91465, -72.06029 41.91455, -72.04726 41.91458, -72.02158 41.91431, -72.00522 41.91440, -71.99942 41.91481, -71.98489 41.91511, -71.97867 41.91542, -71.96281 41.91577, -71.93385 41.91686, -71.92736 41.91705, -71.93179 41.93157, -71.93559 41.94352, -71.94254 41.96520, -71.94696 41.97944, -71.93115 41.99641, -71.93950 41.99591, -71.94097 41.99441, -71.94581 41.99474, -71.95139 41.99357, -71.95352 42.00010, -71.95960 42.01672, -71.96302 42.02622, -71.97135 42.02653, -71.99310 42.02693)))"
06239,Provider 1056|Provider 1207|Provider 1308|Provider 2810|Provider 2887|Provider 3094,"POLYGON ((-71.79259 41.80402, -71.79711 41.80257, -71.79958 41.80244, -71.79944 41.80535, -71.81462 41.81240, -71.81722 41.81526, -71.82214 41.80837, -71.83222 41.80851, -71.83565 41.82262, -71.83668 41.82412, -71.83532 41.83173, -71.83714 41.83803, -71.84316 41.83595, -71.84777 41.83769, -71.85219 41.83534, -71.85446 41.83555, -71.85710 41.83805, -71.86030 41.83905, -71.86285 41.83737, -71.86565 41.83824, -71.86765 41.83533, -71.86900 41.83526, -71.87353 41.83232, -71.87488 41.83316, -71.87693 41.83071, -71.88149 41.83026, -71.88733 41.82864, -71.89049 41.82840, -71.89390 41.82591, -71.89294 41.82016, -71.89418 41.81556, -71.89650 41.81395, -71.89488 41.81045, -71.89920 41.80843, -71.89842 41.80717, -71.88725 41.80181, -71.88571 41.79657, -71.88640 41.79531, -71.88996 41.79360, -71.88974 41.78948, -71.88872 41.78719, -71.88896 41.78488, -71.89060 41.78379, -71.90374 41.78017, -71.90581 41.77647, -71.90570 41.77312, -71.90977 41.76985, -71.91352 41.76602, -71.91396 41.76409, -71.91803 41.75815, -71.91743 41.75652, -71.91366 41.75402, -71.91292 41.75176, -71.91469 41.74744, -71.91222 41.74593, -71.91204 41.74229, -71.91099 41.74016, -71.90643 41.74190, -71.90301 41.74284, -71.89697 41.74039, -71.89248 41.74976, -71.88850 41.75144, -71.88462 41.75053, -71.88517 41.74592, -71.88219 41.74593, -71.87948 41.74455, -71.87934 41.74900, -71.87714 41.75507, -71.87233 41.76268, -71.87170 41.76485, -71.85017 41.76745, -71.85103 41.76465, -71.85041 41.76304, -71.84475 41.76307, -71.84173 41.76508, -71.83938 41.76409, -71.83871 41.76883, -71.82233 41.77073, -71.79125 41.77450, -71.79259 41.80402), (-71.90967 41.74408, -71.91029 41.74573, -71.90981 41.74573, -71.90668 41.74573, -71.90684 41.74274, -71.90967 41.74408))"
06282,Provider 1056|Provider 1207|Provider 1308|Provider 1413|Provider 2810|Provider 2887|Provider 3094|Provider 520,"POLYGON ((-72.09952 41.96604, -72.09923 41.95895, -72.09856 41.95895, -72.09738 41.91770, -72.09702 41.91499, -72.06794 41.91465, -72.06324 41.91927, -72.06298 41.92151, -72.06498 41.92302, -72.06626 41.92742, -72.06777 41.92873, -72.07277 41.93018, -72.07165 41.93381, -72.07192 41.93689, -72.07107 41.93814, -72.07352 41.93956, -72.07158 41.94167, -72.06722 41.94088, -72.06082 41.94660, -72.05995 41.94857, -72.05678 41.95134, -72.05151 41.95352, -72.04615 41.95473, -72.03753 41.96741, -72.03754 41.96956, -72.04523 41.96928, -72.04532 41.95766, -72.04636 41.95551, -72.04948 41.95696, -72.05600 41.95837, -72.05927 41.96136, -72.06208 41.96059, -72.06392 41.95873, -72.06779 41.96345, -72.07067 41.96501, -72.07228 41.96746, -72.07602 41.96862, -72.08205 41.96838, -72.09711 41.96469, -72.09952 41.96604), (-72.07131 41.95998, -72.06873 41.96006, -72.06872 41.95786, -72.07185 41.95346, -72.06826 41.95166, -72.06807 41.94704, -72.06613 41.94707, -72.06978 41.94300, -72.07351 41.94286, -72.07571 41.94792, -72.07469 41.95029, -72.07884 41.95845, -72.07582 41.96003, -72.07131 41.95998))"
06262,Provider 1056|Provider 1308|Provider 1413|Provider 2810|Provider 3094|Provider 520,"POLYGON ((-71.95960 42.01672, -71.95543 42.01712, -71.95304 42.01397, -71.94898 42.01280, -71.94683 42.00839, -71.94430 42.00861, -71.94170 42.01004, -71.94292 42.01224, -71.94606 42.01466, -71.94649 42.01704, -71.94157 42.02044, -71.93816 42.01990, -71.93445 42.02021, -71.92886 42.02532, -71.96302 42.02622, -71.95960 42.01672))"
06606,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 644|Provider 892,"POLYGON ((-73.22313 41.20244, -73.22133 41.20313, -73.21902 41.19955, -73.21654 41.19988, -73.21558 41.19753, -73.21844 41.19684, -73.21275 41.19026, -73.20964 41.19188, -73.20748 41.18872, -73.20483 41.18630, -73.20179 41.18867, -73.20300 41.19044, -73.20036 41.19159, -73.19853 41.19038, -73.19477 41.19474, -73.19342 41.19419, -73.19064 41.19708, -73.18683 41.19436, -73.18621 41.19538, -73.18605 41.20009, -73.18936 41.20270, -73.18672 41.20639, -73.18746 41.20860, -73.17942 41.21799, -73.17884 41.22198, -73.18328 41.22070, -73.18727 41.22053, -73.19059 41.22346, -73.19086 41.22503, -73.19662 41.22778, -73.20107 41.22830, -73.20141 41.22947, -73.20847 41.22779, -73.21244 41.22847, -73.22292 41.22750, -73.23743 41.22717, -73.24417 41.22659, -73.24243 41.22466, -73.23701 41.22503, -73.23528 41.22139, -73.23762 41.21923, -73.23317 41.21392, -73.23225 41.21422, -73.22631 41.20846, -73.22750 41.20751, -73.22313 41.20244))"
06807,Provider 070|Provider 1308|Provider 1413|Provider 1476|Provider 162|Provider 230|Provider 2365|Provider 2439|Provider 2810|Provider 376|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.59245 41.09061, -73.59725 41.08865, -73.60032 41.08572, -73.59820 41.08465, -73.59991 41.07850, -73.60118 41.07776, -73.60259 41.07378, -73.59944 41.06883, -73.59532 41.06376, -73.59633 41.06249, -73.59898 41.05586, -73.59781 41.05281, -73.59794 41.04827, -73.59897 41.04668, -73.60389 41.04766, -73.60344 41.04483, -73.60403 41.03961, -73.60509 41.03688, -73.60326 41.03664, -73.60371 41.03350, -73.60191 41.02983, -73.60074 41.02961, -73.59463 41.03081, -73.58956 41.04088, -73.58826 41.04594, -73.58555 41.04893, -73.58553 41.05339, -73.58222 41.05761, -73.57894 41.05763, -73.57809 41.06197, -73.57944 41.06306, -73.57822 41.06778, -73.57649 41.07018, -73.58757 41.08460, -73.59245 41.09061))"
06611,Provider 1308|Provider 1413|Provider 2365|Provider 2439|Provider 2810|Provider 2855|Provider 435|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-73.14601 41.25581, -73.14688 41.25537, -73.15527 41.26909, -73.17391 41.26862, -73.17864 41.27264, -73.17903 41.27373, -73.18817 41.28309, -73.19927 41.29401, -73.20072 41.29493, -73.20480 41.29936, -73.22737 41.29760, -73.24215 41.29592, -73.25783 41.29540, -73.27437 41.29381, -73.27522 41.29182, -73.27449 41.28389, -73.27177 41.28064, -73.27078 41.27828, -73.26861 41.27616, -73.26697 41.27134, -73.26496 41.26993, -73.26604 41.26831, -73.26378 41.26533, -73.26434 41.26385, -73.26221 41.25716, -73.25942 41.25690, -73.25958 41.25506, -73.25593 41.24898, -73.24685 41.25101, -73.23979 41.24334, -73.23610 41.23843, -73.24539 41.23292, -73.24856 41.23198, -73.24417 41.22659, -73.23743 41.22717, -73.22292 41.22750, -73.21244 41.22847, -73.20847 41.22779, -73.20141 41.22947, -73.20107 41.22830, -73.19662 41.22778, -73.19086 41.22503, -73.19059 41.22346, -73.18727 41.22053, -73.18328 41.22070, -73.17884 41.22198, -73.17525 41.22237, -73.17156 41.22152, -73.16468 41.22565, -73.15764 41.22838, -73.15382 41.23005, -73.15047 41.23240, -73.14674 41.23683, -73.14065 41.23799, -73.14318 41.24122, -73.14333 41.24503, -73.14523 41.24985, -73.14601 41.25581))"
06801,Provider 1308|Provider 1413|Provider 162|Provider 2365|Provider 2439|Provider 2810|Provider 435|Provider 520|Provider 892|Provider 999,"POLYGON ((-73.40596 41.42819, -73.40602 41.41544, -73.40345 41.40931, -73.40118 41.40285, -73.40460 41.40212, -73.40780 41.39719, -73.40710 41.39613, -73.41199 41.39172, -73.42393 41.38235, -73.43265 41.37848, -73.43502 41.37240, -73.43058 41.35573, -73.42540 41.33785, -73.42433 41.33529, -73.41447 41.33688, -73.39430 41.34041, -73.38075 41.34320, -73.35971 41.34701, -73.34771 41.35024, -73.35134 41.35780, -73.35486 41.36774, -73.36072 41.37879, -73.36360 41.38618, -73.36837 41.39708, -73.37895 41.42052, -73.38014 41.42293, -73.39156 41.42536, -73.40596 41.42819))"
06784,Provider 1308|Provider 1413|Provider 162|Provider 1719|Provider 2365|Provider 2810|Provider 435|Provider 520|Provider 892|Provider 999,"POLYGON ((-73.44509 41.52257, -73.44325 41.52498, -73.44424 41.52818, -73.44487 41.54342, -73.44401 41.55290, -73.44590 41.55533, -73.44763 41.55586, -73.44867 41.55806, -73.44815 41.56072, -73.45191 41.56611, -73.45642 41.57114, -73.45865 41.57429, -73.46294 41.57341, -73.46727 41.57359, -73.47401 41.58834, -73.47596 41.58924, -73.48007 41.59853, -73.47979 41.60080, -73.48895 41.61843, -73.49208 41.62510, -73.49781 41.63815, -73.49598 41.64039, -73.49629 41.64250, -73.49377 41.64469, -73.49003 41.64641, -73.48807 41.64565, -73.48469 41.64743, -73.49032 41.65328, -73.49189 41.65601, -73.49365 41.66086, -73.49486 41.66121, -73.49795 41.65889, -73.50395 41.66177, -73.50693 41.66403, -73.50692 41.66580, -73.51038 41.66650, -73.51478 41.66589, -73.51808 41.66672, -73.52002 41.64120, -73.52104 41.61977, -73.52143 41.61661, -73.52599 41.57212, -73.52610 41.56854, -73.52769 41.54995, -73.52931 41.53563, -73.53007 41.52719, -73.53069 41.52025, -73.51490 41.52262, -73.50001 41.52506, -73.47763 41.52948, -73.47485 41.52951, -73.46603 41.53239, -73.45056 41.53509, -73.44593 41.52525, -73.44509 41.52257))"
06120,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 892,"POLYGON ((-72.68177 41.77067, -72.68068 41.77237, -72.67273 41.77596, -72.67316 41.76974, -72.66491 41.76953, -72.66416 41.77219, -72.65794 41.77690, -72.65184 41.77900, -72.64593 41.78590, -72.64523 41.79130, -72.64603 41.79760, -72.64564 41.80583, -72.65574 41.80599, -72.65833 41.80310, -72.65875 41.80130, -72.66286 41.80149, -72.66274 41.80563, -72.66348 41.80653, -72.68614 41.80290, -72.68604 41.80017, -72.67830 41.79891, -72.68192 41.78872, -72.68115 41.78854, -72.68476 41.78032, -72.68665 41.77475, -72.68293 41.77224, -72.68177 41.77067))"
06019,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 520|Provider 892|Provider 999,"POLYGON ((-72.90595 41.92170, -72.90664 41.92020, -72.91535 41.89680, -72.94065 41.89520, -72.94618 41.87723, -72.94634 41.87403, -72.95196 41.85815, -72.95365 41.85388, -72.95384 41.84858, -72.95365 41.84668, -72.95119 41.84270, -72.94653 41.84363, -72.94224 41.84345, -72.93909 41.84251, -72.93635 41.83980, -72.93753 41.83727, -72.94902 41.80643, -72.92562 41.80921, -72.92118 41.80712, -72.91536 41.80756, -72.91585 41.81038, -72.88777 41.81393, -72.88584 41.81389, -72.87020 41.81613, -72.87302 41.83739, -72.87517 41.89074, -72.87664 41.92080, -72.90595 41.92170), (-72.93346 41.88016, -72.93191 41.87908, -72.92637 41.87946, -72.92535 41.87758, -72.92153 41.87436, -72.92108 41.87267, -72.91545 41.86804, -72.91705 41.86641, -72.91559 41.86447, -72.91502 41.86141, -72.91325 41.86064, -72.91335 41.85869, -72.91740 41.85692, -72.92706 41.85470, -72.93031 41.85457, -72.93111 41.85216, -72.93329 41.85173, -72.93390 41.85378, -72.93803 41.85335, -72.93757 41.85739, -72.93566 41.86057, -72.93763 41.86534, -72.93685 41.86816, -72.93793 41.87186, -72.93679 41.87390, -72.93453 41.87537, -72.93346 41.88016))"
06085,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 892|Provider 999,"POLYGON ((-72.86703 41.76372, -72.87552 41.76479, -72.87602 41.76227, -72.88049 41.75927, -72.88335 41.76177, -72.88251 41.76307, -72.88419 41.76559, -72.89524 41.76469, -72.90122 41.76870, -72.90108 41.77163, -72.90216 41.77512, -72.90472 41.77620, -72.90848 41.77604, -72.90493 41.75809, -72.90425 41.75024, -72.90269 41.74442, -72.90200 41.73957, -72.89983 41.73205, -72.89827 41.72318, -72.89703 41.71727, -72.88301 41.71895, -72.88610 41.72169, -72.88738 41.72424, -72.88421 41.72556, -72.88198 41.72837, -72.87979 41.72897, -72.88082 41.73218, -72.87715 41.73282, -72.87542 41.73451, -72.87103 41.73409, -72.86880 41.73567, -72.86694 41.73217, -72.86463 41.73377, -72.87083 41.74215, -72.86845 41.74447, -72.86820 41.74670, -72.87019 41.74936, -72.87059 41.75245, -72.87248 41.75435, -72.86850 41.75898, -72.86703 41.76372))"
06103,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 892|Provider 999,"POLYGON ((-72.68183 41.76786, -72.67872 41.76548, -72.67618 41.76510, -72.67459 41.76183, -72.66608 41.76038, -72.66736 41.76565, -72.66511 41.76576, -72.66491 41.76953, -72.67316 41.76974, -72.67273 41.77596, -72.68068 41.77237, -72.68177 41.77067, -72.68183 41.76786))"
06111,Provider 1011|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 644|Provider 892|Provider 999,"POLYGON ((-72.75755 41.68874, -72.75598 41.68112, -72.75347 41.66692, -72.75055 41.65395, -72.75036 41.65017, -72.74987 41.64697, -72.72716 41.64948, -72.72736 41.65220, -72.71530 41.65271, -72.70907 41.65315, -72.70300 41.65427, -72.70604 41.66880, -72.70694 41.67371, -72.70036 41.67457, -72.70324 41.68892, -72.70519 41.69530, -72.70485 41.69698, -72.70804 41.71037, -72.70594 41.72430, -72.71456 41.72363, -72.74283 41.72069, -72.75946 41.71838, -72.76218 41.71834, -72.76197 41.71579, -72.75972 41.70265, -72.75755 41.68874))"
06074,Provider 1308|Provider 1413|Provider 2365|Provider 2810|Provider 435|Provider 442|Provider 520|Provider 999,"POLYGON ((-72.61926 41.86830, -72.62561 41.84573, -72.62994 41.83720, -72.63893 41.82875, -72.64039 41.82524, -72.64425 41.81307, -72.64564 41.80583, -72.64603 41.79760, -72.63989 41.79829, -72.62779 41.79891, -72.62501 41.79874, -72.58359 41.80061, -72.57592 41.80289, -72.55534 41.80809, -72.52108 41.81654, -72.51669 41.81721, -72.50543 41.82030, -72.49905 41.85031, -72.49873 41.85333, -72.49681 41.86062, -72.50193 41.85946, -72.51833 41.85690, -72.51733 41.86990, -72.55268 41.86923, -72.58799 41.86831, -72.60560 41.86804, -72.61660 41.86860, -72.61926 41.86830))"
06033,Provider 1011|Provider 1207|Provider 1308|Provider 1413|Provider 1465|Provider 2365|Provider 2810|Provider 2887|Provider 435|Provider 442|Provider 520|Provider 999,"POLYGON ((-72.60863 41.68113, -72.60777 41.67997, -72.60752 41.67645, -72.60925 41.67192, -72.60305 41.67360, -72.59816 41.67310, -72.59265 41.67460, -72.59087 41.67142, -72.58743 41.67146, -72.58796 41.66702, -72.59055 41.66692, -72.59055 41.66233, -72.58833 41.66194, -72.58619 41.66464, -72.58271 41.66477, -72.57860 41.66659, -72.57387 41.66987, -72.57243 41.67145, -72.56731 41.67228, -72.56496 41.67435, -72.56448 41.67799, -72.56152 41.68095, -72.55891 41.68145, -72.55529 41.68576, -72.55136 41.68425, -72.54889 41.68077, -72.54706 41.68104, -72.54065 41.67744, -72.53818 41.67436, -72.51984 41.67522, -72.51721 41.67663, -72.51716 41.67873, -72.51393 41.68020, -72.51413 41.68238, -72.51781 41.68845, -72.51897 41.69271, -72.51632 41.69301, -72.51268 41.69223, -72.50761 41.69316, -72.50314 41.69304, -72.50215 41.69183, -72.49668 41.68976, -72.49292 41.69082, -72.49149 41.68804, -72.49234 41.68513, -72.49149 41.68106, -72.48998 41.67967, -72.48150 41.66752, -72.47732 41.66876, -72.47894 41.67345, -72.48273 41.68129, -72.47680 41.68609, -72.46098 41.68797, -72.45223 41.68880, -72.45693 41.71130, -72.46013 41.72730, -72.46390 41.74557, -72.50078 41.74188, -72.51626 41.73982, -72.52727 41.73861, -72.53190 41.73833, -72.54923 41.73611, -72.56766 41.73435, -72.57123 41.73380, -72.59777 41.73055, -72.60395 41.72945, -72.62257 41.72695, -72.62710 41.72617, -72.62650 41.72436, -72.62896 41.72383, -72.63094 41.72566, -72.63634 41.72490, -72.64887 41.72310, -72.64057 41.71453, -72.62203 41.71220, -72.61594 41.70710, -72.61761 41.70403, -72.61972 41.70247, -72.62689 41.70104, -72.63533 41.69866, -72.63668 41.69346, -72.63566 41.69154, -72.63268 41.68986, -72.62973 41.68940, -72.61574 41.68810, -72.61073 41.68420, -72.60863 41.68113))"
06039,Provider 1308|Provider 2765|Provider 2810|Provider 435|Provider 498|Provider 892,"POLYGON ((-73.49660 41.92175, -73.44473 41.92087, -73.42221 41.92014, -73.39081 41.91887, -73.39251 41.92473, -73.39014 41.92568, -73.38292 41.92517, -73.38125 41.92689, -73.38222 41.92901, -73.37227 41.93554, -73.38687 41.94734, -73.39175 41.95075, -73.39487 41.95227, -73.39930 41.95929, -73.40132 41.96217, -73.40106 41.96737, -73.40450 41.96886, -73.40740 41.97096, -73.40842 41.97340, -73.41242 41.97586, -73.41600 41.97611, -73.42166 41.97542, -73.42279 41.97405, -73.42888 41.97202, -73.43233 41.97322, -73.42865 41.97464, -73.42663 41.97664, -73.42725 41.97872, -73.42948 41.97879, -73.43455 41.98043, -73.44175 41.97912, -73.44298 41.97967, -73.45122 41.98040, -73.45117 41.97889, -73.44715 41.97737, -73.44483 41.97388, -73.44221 41.97372, -73.44166 41.96887, -73.44952 41.96733, -73.45267 41.96607, -73.45577 41.96803, -73.45971 41.97181, -73.45962 41.97325, -73.46212 41.97601, -73.46704 41.97791, -73.46816 41.97987, -73.47163 41.98217, -73.47503 41.98796, -73.47488 41.99135, -73.47584 41.99416, -73.47593 41.99885, -73.47088 42.00386, -73.47869 42.00645, -73.48051 42.00831, -73.48480 42.00833, -73.48651 42.00695, -73.48850 42.00742, -73.48777 42.01072, -73.48913 42.01166, -73.48962 42.00009, -73.49222 41.96734, -73.49660 41.92175))"
06754,Provider 1308|Provider 2810|Provider 435|Provider 520|Provider 892,"POLYGON ((-73.32212 41.78373, -73.32371 41.78396, -73.32834 41.78074, -73.33344 41.77983, -73.34450 41.78550, -73.34943 41.80755, -73.34623 41.80748, -73.34654 41.80954, -73.34309 41.81077, -73.34140 41.81455, -73.34128 41.81813, -73.33767 41.82028, -73.33607 41.82459, -73.33427 41.82502, -73.33258 41.82791, -73.33399 41.83457, -73.33335 41.83610, -73.33075 41.83563, -73.32882 41.83669, -73.32908 41.84035, -73.33068 41.84090, -73.32897 41.84672, -73.33276 41.84690, -73.33589 41.84539, -73.34300 41.84392, -73.35031 41.84312, -73.35256 41.84132, -73.35672 41.83965, -73.35936 41.84087, -73.36183 41.84367, -73.36687 41.84526, -73.36737 41.84653, -73.37418 41.84553, -73.37761 41.83955, -73.37863 41.83665, -73.38314 41.83332, -73.38473 41.83088, -73.37505 41.82077, -73.38197 41.82152, -73.38329 41.82319, -73.38750 41.82473, -73.39299 41.82348, -73.39498 41.82173, -73.39666 41.82244, -73.39978 41.82167, -73.40312 41.82201, -73.40331 41.81808, -73.40418 41.81720, -73.40190 41.81226, -73.39915 41.80788, -73.39598 41.80516, -73.39850 41.80248, -73.40271 41.79654, -73.40777 41.79288, -73.41064 41.78831, -73.41484 41.78145, -73.41518 41.78010, -73.41990 41.77536, -73.41600 41.77331, -73.41963 41.77006, -73.42136 41.76971, -73.41357 41.76563, -73.40813 41.76493, -73.40555 41.76374, -73.40181 41.76411, -73.40135 41.76529, -73.40278 41.76846, -73.40249 41.77170, -73.40318 41.77421, -73.40229 41.77784, -73.40853 41.77638, -73.41145 41.77407, -73.41321 41.77915, -73.41244 41.78142, -73.38692 41.78101, -73.39323 41.76093, -73.40157 41.75436, -73.40025 41.74659, -73.39855 41.73617, -73.39124 41.72298, -73.37555 41.72194, -73.36428 41.72148, -73.36102 41.72370, -73.36037 41.72017, -73.35670 41.71820, -73.35424 41.71798, -73.35430 41.72094, -73.34744 41.72055, -73.34395 41.72723, -73.34092 41.72560, -73.34318 41.72006, -73.33412 41.72073, -73.33439 41.71928, -73.33920 41.71897, -73.34110 41.71786, -73.34282 41.71527, -73.34378 41.71066, -73.34224 41.70914, -73.33415 41.70739, -73.32944 41.70851, -73.33008 41.70950, -73.32829 41.71697, -73.32669 41.71591, -73.31889 41.71445, -73.31451 41.71502, -73.30812 41.71266, -73.30776 41.71436, -73.30408 41.71644, -73.30221 41.72059, -73.30304 41.72399, -73.29860 41.72282, -73.29542 41.72395, -73.29382 41.72344, -73.29529 41.72603, -73.29589 41.73070, -73.29357 41.73372, -73.29393 41.73945, -73.29614 41.73997, -73.29833 41.74231, -73.30145 41.74289, -73.30489 41.74732, -73.30636 41.75000, -73.30668 41.75428, -73.30833 41.75655, -73.31278 41.76045, -73.31626 41.76196, -73.32104 41.76702, -73.32308 41.76620, -73.32306 41.76976, -73.32204 41.77131, -73.32345 41.77256, -73.32287 41.77576, -73.32154 41.77695, -73.32212 41.78373))"
